Weight Class,Red Fighter,Outcome,Blue Fighter,Method,Round,Time
Flyweight,Demetrious Johnson (c),def.,Joseph Benavidez,KO (punch),1,2:08
Bantamweight,Urijah Faber,def.,Michael McDonald,Submission (guillotine choke),2,3:22
Featherweight,Chad Mendes,def.,Nik Lentz,"Decision (unanimous) (30–27, 30–27, 29–28)",3,5:00
Lightweight,Joe Lauzon,def.,Mac Danzig,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00
Welterweight,Ryan LaFlare,def.,Court McGee,"Decision (unanimous) (29–28, 29–28, 29–28)",3,5:00
Lightweight,Edson Barboza,def.,Danny Castillo,"Decision (majority) (29–28, 29–28, 28–28)",3,5:00
Lightweight,Bobby Green,def.,Pat Healy,"Decision (unanimous) (30–27, 30–27, 29–28)",3,5:00
Flyweight,Zach Makovsky,def.,Scott Jorgensen,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00
Lightweight,Sam Stout,def.,Cody McKenzie,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00
Lightweight,Abel Trujillo,def.,Roger Bowling,TKO (punches),2,1:35
Flyweight,Alptekin Özkılıç,def.,Darren Uyenoyama,"Decision (split) (30–27, 28–29, 29–28)",3,5:00
