Weight Class,Red Fighter,Outcome,Blue Fighter,Method,Round,Time
Catchweight (195 lbs),Rich Franklin,def.,Wanderlei Silva,"Decision (unanimous) (30–27, 29–28, 30–27)",3,5:00
Heavyweight,Cain Velasquez,def.,Cheick Kongo,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00
Heavyweight,Mirko Cro Cop,def.,Mostapha al-Turk,TKO (punches),1,3:06
Welterweight,Mike Swick,def.,Ben Saunders,TKO (punches),2,3:47
Lightweight,Spencer Fisher,def.,Caol Uno,"Decision (unanimous) (29–28, 29–28, 29–28)",3,5:00
Welterweight,Dan Hardy,def.,Marcus Davis,"Decision (split) (29–28, 28–29, 29–28)",3,5:00
Lightweight,Terry Etim,def.,Justin Buchholz,Submission (D'Arce choke),2,2:38
Lightweight,Dennis Siver,def.,Dale Hartt,Submission (rear-naked choke),1,3:23
Welterweight,Paul Taylor,def.,Peter Sobotta,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00
Lightweight,Paul Kelly,def.,Rolando Delgado,"Decision (unanimous) (29–28, 29–28, 29–28)",3,5:00
Heavyweight,Stefan Struve,def.,Denis Stojnić,Submission (rear-naked choke),2,2:37
Welterweight,John Hathaway,def.,Rick Story,"Decision (unanimous) (29–28, 30–27, 29–28)",3,5:00
